蓮	36	18.000000
悟	23	11.500000
:	5	2.500000
出典	1	0.500000
フリー	1	0.500000
『	2	1.000000
百科	1	0.500000
（	24	12.000000
事典	1	0.500000
）	23	11.500000
』	2	1.000000
ウィキペディア	1	0.500000
Wikipedia	1	0.500000
,	2	1.000000
移動	1	0.500000
ナビゲーション	1	0.500000
検索	1	0.500000
、	33	16.500000
れん	1	0.500000
2	3	1.500000
年	18	9.000000
1468	2	1.000000
ご	1	0.500000
応仁	1	0.500000
-	1	0.500000
7	2	1.000000
月	3	1.500000
16	3	1.500000
日	3	1.500000
1543	2	1.000000
8	3	1.500000
は	31	15.500000
室町	2	1.000000
時代	5	2.500000
天文	1	0.500000
から	2	1.000000
戦国	2	1.000000
12	1	0.500000
の	73	36.500000
中期	1	0.500000
僧	2	1.000000
で	21	10.500000
ある	7	3.500000
。	31	15.500000
本	2	1.000000
泉寺	2	1.000000
住持	3	1.500000
本願寺	5	2.500000
にかけて	1	0.500000
浄土真宗	1	0.500000
法主	7	3.500000
蓮如	5	2.500000
男	2	1.000000
第	1	0.500000
世	1	0.500000
母	1	0.500000
伊勢	1	0.500000
娘	2	1.000000
貞	1	0.500000
房	1	0.500000
次兄	4	2.000000
乗	2	1.000000
子	2	1.000000
に	47	23.500000
実	14	7.000000
教	3	1.500000
養子	3	1.500000
祐	1	0.500000
妻	1	0.500000
幼名	1	0.500000
光	1	0.500000
寿	1	0.500000
丸	1	0.500000
諱	1	0.500000
兼	1	0.500000
元	2	1.000000
縁	1	0.500000
れ	11	5.500000
た	39	19.500000
と	16	8.000000
見	2	1.000000
られ	5	2.500000
と共に	3	1.500000
加賀	9	4.500000
・	7	3.500000
越中	2	1.000000
を	38	19.000000
幼少	1	0.500000
し	14	7.000000
一向	2	1.000000
一揆	6	3.000000
が	22	11.000000
出さ	1	0.500000
転々	1	0.500000
側	1	0.500000
勝利	1	0.500000
終わり	1	0.500000
国内	1	0.500000
一応	1	0.500000
安定	1	0.500000
文明	1	0.500000
14	1	0.500000
1483	1	0.500000
として	4	2.000000
父	1	0.500000
名代	1	0.500000
訪れ	1	0.500000
如	8	4.000000
手	2	1.000000
によって	2	1.000000
得度	2	1.000000
長兄	1	0.500000
なっ	2	1.000000
北陸	2	1.000000
門徒	8	4.000000
まとめ	2	1.000000
役	3	1.500000
なる	3	1.500000
事	12	6.000000
順	1	0.500000
さ	8	4.000000
て	18	9.000000
い	7	3.500000
養父	1	0.500000
期待	1	0.500000
あり	3	1.500000
際	2	1.000000
病気	1	0.500000
本泉	2	1.000000
寺	2	1.000000
がち	1	0.500000
いる	4	2.000000
やがて	3	1.500000
あわせ	1	0.500000
兄	5	2.500000
綱	3	1.500000
継承	1	0.500000
誓	4	2.000000
長	2	1.000000
享	4	2.000000
三	1	0.500000
四	1	0.500000
元年	1	0.500000
1487	1	0.500000
河北	1	0.500000
郡	1	0.500000
若松	1	0.500000
荘	1	0.500000
現在	1	0.500000
石川	1	0.500000
県	1	0.500000
金沢	1	0.500000
市	1	0.500000
移転	1	0.500000
翌年	1	0.500000
守護	1	0.500000
富樫	1	0.500000
政	1	0.500000
親	1	0.500000
倒さ	1	0.500000
直接	1	0.500000
関与	1	0.500000
明証	1	0.500000
無い	1	0.500000
ものの	1	0.500000
その後	1	0.500000
「	10	5.000000
両	2	1.000000
御山	2	1.000000
」	10	5.000000
体制	2	1.000000
移さ	2	1.000000
支配	1	0.500000
主導	1	0.500000
あっ	3	1.500000
何らかの	1	0.500000
も	7	3.500000
協力	3	1.500000
する	5	2.500000
指導	2	1.000000
繋がり	1	0.500000
実は	1	0.500000
当たり	1	0.500000
人	1	0.500000
補佐	1	0.500000
とどまっ	1	0.500000
異母弟	1	0.500000
後	1	0.500000
百姓	1	0.500000
国	2	1.000000
持ち	1	0.500000
たる	1	0.500000
呼ん	1	0.500000
れる	4	2.000000
だ	1	0.500000
永	2	1.000000
正	2	1.000000
知ら	1	0.500000
迎える	1	0.500000
同母	2	1.000000
1505	1	0.500000
河内	1	0.500000
しよ	2	1.000000
う	2	1.000000
賢	1	0.500000
擁立	1	0.500000
陰謀	1	0.500000
大坂	1	0.500000
一	1	0.500000
更に	3	1.500000
乱	1	0.500000
5	2	1.000000
発覚	1	0.500000
同	1	0.500000
1508	1	0.500000
これ	3	1.500000
実子	1	0.500000
生まれる	1	0.500000
疎ん	1	0.500000
じ	1	0.500000
生母	1	0.500000
氏	2	1.000000
敵対	1	0.500000
という	2	1.000000
畠山	1	0.500000
末寺	3	1.500000
出身	1	0.500000
理由	1	0.500000
へ	2	1.000000
住職	1	0.500000
以後	1	0.500000
仕打ち	1	0.500000
一門	3	1.500000
一家	2	1.000000
続き	1	0.500000
1519	1	0.500000
制	1	0.500000
導入	1	0.500000
最上級	1	0.500000
連枝	1	0.500000
可能	1	0.500000
性	1	0.500000
関わら	1	0.500000
ず	1	0.500000
意見	1	0.500000
最下	1	0.500000
級	1	0.500000
編入	1	0.500000
越前	5	2.500000
悟ら	1	0.500000
進め	1	0.500000
朝倉	1	0.500000
攻め	1	0.500000
失敗	1	0.500000
九頭竜川	1	0.500000
受け	3	1.500000
追放	3	1.500000
戦い	1	0.500000
恵	2	1.000000
に対して	3	1.500000
煽り	1	0.500000
本覚寺	1	0.500000
責任	1	0.500000
逆	2	1.000000
追及	1	0.500000
破門	4	2.000000
ところ	1	0.500000
五	1	0.500000
進言	1	0.500000
最終	1	0.500000
的	1	0.500000
など	3	1.500000
や	3	1.500000
屈服	1	0.500000
せる	1	0.500000
厳しい	1	0.500000
態度	1	0.500000
取る	1	0.500000
多く	1	0.500000
恨み	1	0.500000
買う	1	0.500000
ところが	2	1.000000
証	5	2.500000
多かっ	1	0.500000
いわ	1	0.500000
その	3	1.500000
代	1	0.500000
淳	6	3.000000
6	2	1.000000
入る	1	0.500000
後見	1	0.500000
外祖父	1	0.500000
による	1	0.500000
統制	1	0.500000
強める	1	0.500000
政策	1	0.500000
ため	3	1.500000
採り	1	0.500000
1	4	2.000000
遂行	1	0.500000
超勝寺	3	1.500000
婿	1	0.500000
顕	3	1.500000
つ	1	0.500000
前述	1	0.500000
代官	1	0.500000
命令	3	1.500000
任じ	1	0.500000
出す	2	1.000000
否認	1	0.500000
嫡子	2	1.000000
定め	2	1.000000
各地	1	0.500000
慶	1	0.500000
衆	1	0.500000
服従	1	0.500000
規則	1	0.500000
反する	1	0.500000
この	5	2.500000
討伐	1	0.500000
起こし	1	0.500000
報	1	0.500000
代理	1	0.500000
反逆	2	1.000000
討つ	1	0.500000
に対する	1	0.500000
畿内	1	0.500000
東海	1	0.500000
救援	1	0.500000
発し	1	0.500000
知っ	1	0.500000
禄	2	1.000000
動揺	1	0.500000
分裂	1	0.500000
4	1	0.500000
1531	1	0.500000
能登	1	0.500000
逃れ	1	0.500000
大小	1	0.500000
名	1	0.500000
者	3	1.500000
において	1	0.500000
家族	1	0.500000
彼ら	1	0.500000
処刑	1	0.500000
許し	1	0.500000
一説	1	0.500000
ながら	1	0.500000
宗門	1	0.500000
内	1	0.500000
より	2	1.000000
出世	1	0.500000
弟	1	0.500000
遅れ	1	0.500000
いた事	1	0.500000
深く	1	0.500000
恨ん	1	0.500000
言わ	1	0.500000
忠実	1	0.500000
26	2	1.000000
実行	1	0.500000
翌	1	0.500000
1532	1	0.500000
潜伏	1	0.500000
先	1	0.500000
最愛	1	0.500000
辛うじて	2	1.000000
嫡男	1	0.500000
毒殺	1	0.500000
自治	1	0.500000
堺	3	1.500000
都市	1	0.500000
和泉	1	0.500000
逃げ込む	1	0.500000
出来	1	0.500000
憚	1	0.500000
生き延び	1	0.500000
だが	1	0.500000
解か	1	0.500000
なく	1	0.500000
零落	1	0.500000
まま	1	0.500000
76	1	0.500000
歳	1	0.500000
関連	3	1.500000
項目	3	1.500000
[	2	1.000000
編集	2	1.000000
]	2	1.000000
